lo_id;lo_description;lo_code
1942;quad eudis;OYOOAQOZ88
1943;Tam fecit. egreddior;FO02F4UVHA
1944;trepicandor quo, quad;EKVPCL48S7
1945;vantis. pars;FU2MUW3EDY
1946;esset Versus;O75FN4I6HB
1947;in quis et Sed pladior;SK4SKD3UZG
1948;non nomen trepicandor;W85ZS9YS3W
1949;regit, ut transit.;MWOKWYZQLQ
1950;quad venit. vobis quoque;62HI1CPAJY
1951;delerium. Id;2AW9NB88O8
1952;manifestum vantis. quorum;UY740G5U9U
1953;pladior et Sed;P23IA8L3SD
1954;apparens vobis;AUENNAOHC2
1955;quad plorum;S7JAXC84OO
1956;quis quorum parte;6LU6410NLF
1957;vantis. brevens, quad;UODQCTU6SH
1958;si linguens;Q9VZZA9UNO
1959;vobis vantis. in e;TNTTG6MGPG
1960;rarendum in quantare;SDVW7ZEAHW
1961;et trepicandor;CUKA51PDQR
1962;eggredior.;KVPWJCOKBS
1963;vobis habitatio si;6GI3239FD7
1964;apparens gravis gravis;TAY860KRBQ
1965;funem. plorum rarendum;HS07AG1LXK
1966;transit. non quo,;0O3S2YL4AE
1967;Versus pars linguens;61FYA6OZKG
1968;glavans et;FYP3VTTESA
1969;trepicandor glavans;MAA4DYL57F
1970;Quad funem. plorum;EMYRB5UWX0
1971;fecit. estis et;D852Y3SAWL
1972;pars Et homo, funem. Et;CE4O5SQDF9
1973;cognitio, linguens Multum;1K253HOJVC
1974;et fecit. vobis;WX1ZBZICWI
1975;Longam, cognitio,;K9JNMZ16KK
1976;quo brevens, eudis;57KZTZAMDQ
1977;novum estis;KH6N6HQU2C
1978;gravum Longam, volcans;NULL
1979;si quo eggredior.;9ZSLGUOHPR
1980;transit. quo quo gravis;GRTFB6J2A5
1981;fecundio, esset quo;3P1GZTKFPI
1982;eudis estis;GYK68JFXW1
1983;novum vobis fecit, Versus;B1FUQ6KB02
1984;fecit. Id Id novum;8W3JZVUX91
1985;et travissimantor;DAVU4YZMC8
1986;Tam linguens si;ED0152DVEH
1987;esset cognitio,;WQO3OJK2ZR
1988;plorum e apparens;LO4YW1LBEQ
1989;quoque egreddior vantis.;8IPIYQSJEN
1990;homo, quad;CE5609F299
1991;travissimantor gravis;QSCW66B922
1992;ut quis vobis;LI5E6LTAGD
1993;trepicandor;DBQTP1CWCG
1994;gravis fecit.;ZRX61JM75L
1995;Longam, quartu funem.;2SN0M3T8YT
1996;plurissimum non si;QF06CGAW6Q
1997;vobis fecundio,;KIEHZKAO87
1998;quis sed quorum non estis;69Y6OE823H
1999;gravum linguens et;41I6U75W8E
2000;egreddior novum;884M549YAK
