ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
80980;80978;80978;9752;4218
80981;80979;80979;6693;82088
80982;80980;80980;8768;14020
80983;80981;80981;5387;60165
80984;80982;80982;9148;24881
80985;80983;80983;5484;44682
80986;80984;80984;4013;49000
80987;80985;80985;3723;52913
80988;80986;80986;6969;42949
80989;80987;80987;3234;17554
80990;80988;80988;5217;30557
80991;80989;80989;4937;19084
80992;80990;80990;1690;39078
80993;80991;80991;2952;49084
80994;80992;80992;8397;55249
80995;80993;80993;9918;2088
80996;80994;80994;3511;2446
80997;80995;80995;4842;43495
80998;80996;80996;6596;38893
80999;80997;80997;6412;26345
81000;80998;80998;3487;7986
81001;80999;80999;8108;71958
81002;81000;81000;9026;95063
81003;81001;81001;7324;73841
81004;81002;81002;3535;24220
81005;81003;81003;5252;72571
81006;81004;81004;6935;15063
81007;81005;81005;7885;63237
81008;81006;81006;2447;87783
81009;81007;81007;3175;11997
81010;81008;81008;7120;95202
81011;81009;81009;2198;84334
81012;81010;81010;7495;35734
81013;81011;81011;2329;23885
81014;81012;81012;2311;17019
81015;81013;81013;8667;38523
81016;81014;81014;3401;25234
81017;81015;81015;9299;65326
81018;81016;81016;1920;37907
81019;81017;81017;1791;4945
81020;81018;81018;2358;66967
81021;81019;81019;1743;86865
81022;81020;81020;3293;68084
81023;81021;81021;7296;28420
81024;81022;81022;8690;40481
81025;81023;81023;8106;67305
81026;81024;81024;7186;69787
81027;81025;81025;3804;92859
81028;81026;81026;5565;24864
81029;81027;81027;9512;19320
81030;81028;81028;4897;18673
81031;81029;81029;1584;43036
81032;81030;81030;8859;42929
81033;81031;81031;5614;7185
81034;81032;81032;7833;49283
81035;81033;81033;9102;29117
81036;81034;81034;7082;32142
81037;81035;81035;1769;82116
81038;81036;81036;8985;86302
81039;81037;81037;7021;59852
81040;81038;81038;5308;64837
81041;81039;81039;3260;27797
81042;81040;81040;6790;9044
81043;81041;81041;1733;17940
81044;81042;81042;1727;72316
81045;81043;81043;3090;9546
81046;81044;81044;2083;55532
81047;81045;81045;5505;33087
81048;81046;81046;2843;98569
81049;81047;81047;8947;84155
81050;81048;81048;1204;40170
81051;81049;81049;1648;60823
81052;81050;81050;2247;54867
81053;81051;81051;2811;20699
81054;81052;81052;5861;84815
81055;81053;81053;6645;5143
81056;81054;81054;4171;71283
81057;81055;81055;9944;66243
81058;81056;81056;6791;13270
81059;81057;81057;7489;70138
81060;81058;81058;3318;29481
81061;81059;81059;6265;98669
81062;81060;81060;4079;74404
81063;81061;81061;7077;26451
81064;81062;81062;3406;89605
81065;81063;81063;4807;98460
81066;81064;81064;5589;98143
81067;81065;81065;6626;17653
81068;81066;81066;6077;24647
81069;81067;81067;5206;15683
81070;81068;81068;6373;1260
81071;81069;81069;8418;20212
81072;81070;81070;2927;26933
81073;81071;81071;6251;44836
81074;81072;81072;8665;85206
81075;81073;81073;4141;52454
81076;81074;81074;4539;2483
81077;81075;81075;3473;55130
81078;81076;81076;5999;19659
81079;81077;81077;9558;42802
81080;81078;81078;5761;82365
81081;81079;81079;8757;46984
81082;81080;81080;5570;40842
81083;81081;81081;1926;68550
81084;81082;81082;9614;4482
81085;81083;81083;1798;81389
81086;81084;81084;8909;81541
81087;81085;81085;5752;68130
81088;81086;81086;1326;48791
81089;81087;81087;1994;40890
81090;81088;81088;6548;23229
81091;81089;81089;3453;16276
81092;81090;81090;9818;54113
81093;81091;81091;9761;80644
81094;81092;81092;8197;1353
81095;81093;81093;9527;27624
81096;81094;81094;8323;61785
81097;81095;81095;7960;60126
81098;81096;81096;2812;1006
81099;81097;81097;2443;94142
81100;81098;81098;5765;77282
81101;81099;81099;2709;57998
81102;81100;81100;8245;59950
81103;81101;81101;9011;5042
81104;81102;81102;6871;47923
81105;81103;81103;5055;83880
81106;81104;81104;3387;75116
81107;81105;81105;2193;60016
81108;81106;81106;8518;41345
81109;81107;81107;7371;64110
81110;81108;81108;1218;62417
81111;81109;81109;2356;62122
81112;81110;81110;7120;82961
81113;81111;81111;7101;33928
81114;81112;81112;9511;22407
81115;81113;81113;9900;75620
81116;81114;81114;5983;85269
81117;81115;81115;8696;83157
81118;81116;81116;6735;3077
81119;81117;81117;8922;91138
81120;81118;81118;4735;71742
81121;81119;81119;9301;92647
81122;81120;81120;9651;26252
81123;81121;81121;7342;12925
81124;81122;81122;5613;90460
81125;81123;81123;9109;94195
81126;81124;81124;8598;97834
81127;81125;81125;4715;61255
81128;81126;81126;4670;62873
81129;81127;81127;3049;2069
81130;81128;81128;8003;21161
81131;81129;81129;4141;67967
81132;81130;81130;7089;45607
81133;81131;81131;1975;83289
81134;81132;81132;9474;85076
81135;81133;81133;4894;40002
81136;81134;81134;9209;28269
81137;81135;81135;2463;90044
81138;81136;81136;3039;6795
81139;81137;81137;7175;92597
81140;81138;81138;3143;34622
81141;81139;81139;2653;21392
81142;81140;81140;6175;17978
81143;81141;81141;8147;46059
81144;81142;81142;2262;73498
81145;81143;81143;7333;66231
81146;81144;81144;7787;88640
81147;81145;81145;4583;75501
81148;81146;81146;8120;77680
81149;81147;81147;8640;18765
81150;81148;81148;8749;93353
81151;81149;81149;5541;31646
81152;81150;81150;3410;81110
81153;81151;81151;4338;78370
81154;81152;81152;8465;13366
81155;81153;81153;2351;58389
81156;81154;81154;7767;9437
81157;81155;81155;2542;40197
81158;81156;81156;3366;43997
81159;81157;81157;1582;25064
81160;81158;81158;3731;69440
81161;81159;81159;6040;36142
81162;81160;81160;7744;14216
81163;81161;81161;1182;43206
81164;81162;81162;2684;48900
81165;81163;81163;3716;8948
81166;81164;81164;5075;50532
81167;81165;81165;4424;43847
81168;81166;81166;3448;44449
81169;81167;81167;6932;91117
81170;81168;81168;7049;1140
81171;81169;81169;2939;39915
81172;81170;81170;3893;89397
81173;81171;81171;8762;88312
81174;81172;81172;7663;46591
81175;81173;81173;4486;66974
81176;81174;81174;2758;34924
81177;81175;81175;9661;5050
81178;81176;81176;8221;94456
81179;81177;81177;7390;93115
81180;81178;81178;2423;74138
81181;81179;81179;9478;88312
81182;81180;81180;2581;73218
81183;81181;81181;4932;1738
81184;81182;81182;9287;83833
81185;81183;81183;9498;24029
81186;81184;81184;2407;63049
81187;81185;81185;7979;65371
81188;81186;81186;2478;32789
81189;81187;81187;8547;43081
81190;81188;81188;8989;55077
81191;81189;81189;6432;26651
81192;81190;81190;4389;41354
81193;81191;81191;1799;48089
81194;81192;81192;7537;42923
81195;81193;81193;8914;98155
81196;81194;81194;6276;14153
81197;81195;81195;7925;61733
81198;81196;81196;9658;39622
81199;81197;81197;3149;2161
81200;81198;81198;9515;48712
81201;81199;81199;4296;13778
81202;81200;81200;3429;47486
81203;81201;81201;8493;87934
81204;81202;81202;1610;89739
81205;81203;81203;7909;80703
81206;81204;81204;2411;38744
81207;81205;81205;7854;82319
81208;81206;81206;9409;85063
81209;81207;81207;6870;70958
81210;81208;81208;9704;47210
81211;81209;81209;8566;61190
81212;81210;81210;5278;69627
81213;81211;81211;1601;99762
81214;81212;81212;7303;27799
81215;81213;81213;6256;97350
81216;81214;81214;5791;98395
81217;81215;81215;5362;51548
81218;81216;81216;8589;80971
81219;81217;81217;3878;56446
81220;81218;81218;4739;88304
81221;81219;81219;8570;5602
81222;81220;81220;2290;17406
81223;81221;81221;6936;94900
81224;81222;81222;7059;66132
81225;81223;81223;9398;69745
81226;81224;81224;9412;2544
81227;81225;81225;1597;44196
81228;81226;81226;2201;84316
81229;81227;81227;4967;76166
81230;81228;81228;1307;84857
81231;81229;81229;5097;29741
81232;81230;81230;8045;64115
81233;81231;81231;8420;41263
81234;81232;81232;4407;83909
81235;81233;81233;8790;58130
81236;81234;81234;6838;41452
81237;81235;81235;5803;59269
81238;81236;81236;1495;86924
81239;81237;81237;2641;87895
81240;81238;81238;8283;21684
81241;81239;81239;4665;96351
81242;81240;81240;1497;29843
81243;81241;81241;9561;33400
81244;81242;81242;6526;49889
81245;81243;81243;3371;97931
81246;81244;81244;5030;78956
81247;81245;81245;7452;25898
81248;81246;81246;2600;10527
81249;81247;81247;6268;49533
81250;81248;81248;4430;96410
81251;81249;81249;4358;85769
81252;81250;81250;7687;51633
81253;81251;81251;3332;87784
81254;81252;81252;2043;30726
81255;81253;81253;9393;80993
81256;81254;81254;2059;16127
81257;81255;81255;6405;74216
81258;81256;81256;2209;40209
81259;81257;81257;1233;95076
81260;81258;81258;4339;61650
81261;81259;81259;9367;34653
81262;81260;81260;4687;24510
81263;81261;81261;5085;90841
81264;81262;81262;9408;43268
81265;81263;81263;3752;65353
81266;81264;81264;8453;29431
81267;81265;81265;7273;88649
81268;81266;81266;5365;45292
81269;81267;81267;5567;59807
81270;81268;81268;6356;37284
81271;81269;81269;7383;98610
81272;81270;81270;8115;46460
81273;81271;81271;9240;80520
81274;81272;81272;7434;50138
81275;81273;81273;9451;9913
81276;81274;81274;7022;55171
81277;81275;81275;7188;19360
81278;81276;81276;5101;29950
81279;81277;81277;7298;45207
81280;81278;81278;2563;85446
81281;81279;81279;3790;96581
81282;81280;81280;5421;9218
81283;81281;81281;5504;4912
81284;81282;81282;4373;2687
81285;81283;81283;4021;92567
81286;81284;81284;7430;42482
81287;81285;81285;4412;2545
81288;81286;81286;9189;88884
81289;81287;81287;5935;60274
81290;81288;81288;3763;14860
81291;81289;81289;8264;64068
81292;81290;81290;5820;85967
81293;81291;81291;6155;30529
81294;81292;81292;4167;16261
81295;81293;81293;5852;28039
81296;81294;81294;4175;33046
81297;81295;81295;5615;73009
81298;81296;81296;4193;44164
81299;81297;81297;3451;94467
81300;81298;81298;4519;19812
81301;81299;81299;8771;75226
81302;81300;81300;9191;63791
81303;81301;81301;1209;43994
81304;81302;81302;9491;96613
81305;81303;81303;3581;35273
81306;81304;81304;2558;31201
81307;81305;81305;9742;97923
81308;81306;81306;3700;29299
81309;81307;81307;5871;14386
81310;81308;81308;5276;46668
81311;81309;81309;2391;97054
81312;81310;81310;6449;87952
81313;81311;81311;4010;80330
81314;81312;81312;2736;8688
81315;81313;81313;7965;50096
81316;81314;81314;7241;36980
81317;81315;81315;8324;80403
81318;81316;81316;9326;39326
81319;81317;81317;6105;27256
81320;81318;81318;6131;32005
81321;81319;81319;8351;62142
81322;81320;81320;7994;45026
81323;81321;81321;4146;43367
81324;81322;81322;4335;14945
81325;81323;81323;3113;67586
81326;81324;81324;2044;63272
81327;81325;81325;1182;33792
81328;81326;81326;2476;51820
81329;81327;81327;5290;5971
81330;81328;81328;5575;87044
81331;81329;81329;6797;2645
81332;81330;81330;4207;82718
81333;81331;81331;2061;38467
81334;81332;81332;9646;2200
81335;81333;81333;4546;54015
81336;81334;81334;6740;34655
81337;81335;81335;8250;83381
81338;81336;81336;5219;89940
81339;81337;81337;7481;69403
81340;81338;81338;7545;14228
81341;81339;81339;5013;27549
81342;81340;81340;4399;16242
81343;81341;81341;2857;19407
81344;81342;81342;7516;50915
81345;81343;81343;3214;46692
81346;81344;81344;8064;17785
81347;81345;81345;6384;82668
81348;81346;81346;6032;83786
81349;81347;81347;6127;57039
81350;81348;81348;6707;48015
81351;81349;81349;2273;54968
81352;81350;81350;9161;19178
81353;81351;81351;6393;91575
81354;81352;81352;3714;81896
81355;81353;81353;3421;49047
81356;81354;81354;3278;69493
81357;81355;81355;4972;62591
81358;81356;81356;3755;60023
81359;81357;81357;7435;21970
81360;81358;81358;8632;92038
81361;81359;81359;2069;89314
81362;81360;81360;4432;94731
81363;81361;81361;8443;95730
81364;81362;81362;9022;49268
81365;81363;81363;2918;47262
81366;81364;81364;5334;8129
81367;81365;81365;6173;93016
81368;81366;81366;2138;55184
81369;81367;81367;5818;6740
81370;81368;81368;1216;96766
81371;81369;81369;2569;6422
81372;81370;81370;3031;67600
81373;81371;81371;1464;9602
81374;81372;81372;5993;6435
81375;81373;81373;1819;59485
81376;81374;81374;5297;15880
81377;81375;81375;2261;74820
81378;81376;81376;1501;50088
81379;81377;81377;7603;6101
81380;81378;81378;2301;56974
81381;81379;81379;4255;56507
81382;81380;81380;1946;4856
81383;81381;81381;8872;29628
81384;81382;81382;1957;20618
81385;81383;81383;5368;40426
81386;81384;81384;8967;87969
81387;81385;81385;8963;32803
81388;81386;81386;1216;50626
81389;81387;81387;8958;10518
81390;81388;81388;8920;82389
81391;81389;81389;6032;8586
81392;81390;81390;8920;40687
81393;81391;81391;7536;85739
81394;81392;81392;3134;4380
81395;81393;81393;5073;21354
81396;81394;81394;4678;16440
81397;81395;81395;2971;38766
81398;81396;81396;4231;84659
81399;81397;81397;1159;49503
81400;81398;81398;2205;58182
81401;81399;81399;7659;19695
81402;81400;81400;6650;48404
81403;81401;81401;9224;68425
81404;81402;81402;7087;11434
81405;81403;81403;4964;59018
81406;81404;81404;1220;50809
81407;81405;81405;7798;46898
81408;81406;81406;7114;58131
81409;81407;81407;5148;60366
81410;81408;81408;9675;5718
81411;81409;81409;5675;18175
81412;81410;81410;3837;53541
81413;81411;81411;3357;68688
81414;81412;81412;4815;78922
81415;81413;81413;6445;57935
81416;81414;81414;6355;72214
81417;81415;81415;6757;75212
81418;81416;81416;5462;46065
81419;81417;81417;5832;88937
81420;81418;81418;9934;91186
81421;81419;81419;2072;17570
81422;81420;81420;5970;16186
81423;81421;81421;3394;19173
81424;81422;81422;9312;50299
81425;81423;81423;5343;92406
81426;81424;81424;1819;22136
81427;81425;81425;8308;30380
81428;81426;81426;5825;46771
81429;81427;81427;1183;2630
81430;81428;81428;8234;98056
81431;81429;81429;6979;93227
81432;81430;81430;9914;21394
81433;81431;81431;9222;99502
81434;81432;81432;8503;42907
81435;81433;81433;3438;63456
81436;81434;81434;8194;25712
81437;81435;81435;6353;7376
81438;81436;81436;4840;91645
81439;81437;81437;8289;50403
81440;81438;81438;4105;52733
81441;81439;81439;7544;25220
81442;81440;81440;3725;56989
81443;81441;81441;4977;32182
81444;81442;81442;1906;6170
81445;81443;81443;3350;31182
81446;81444;81444;2019;22997
81447;81445;81445;4949;32454
81448;81446;81446;6691;16558
81449;81447;81447;4493;93746
81450;81448;81448;3310;53185
81451;81449;81449;4308;18536
81452;81450;81450;6901;77645
81453;81451;81451;9841;18911
81454;81452;81452;8773;63745
81455;81453;81453;6087;13381
81456;81454;81454;7343;64805
81457;81455;81455;5755;23487
81458;81456;81456;5175;91062
81459;81457;81457;3414;5354
81460;81458;81458;6363;64274
81461;81459;81459;4205;18654
81462;81460;81460;3864;47803
81463;81461;81461;4559;62748
81464;81462;81462;2700;45337
81465;81463;81463;9102;1045
81466;81464;81464;8631;52646
81467;81465;81465;5448;96620
81468;81466;81466;3877;65547
81469;81467;81467;7861;75368
81470;81468;81468;1918;69759
81471;81469;81469;6303;13881
81472;81470;81470;2310;1209
81473;81471;81471;7208;37966
81474;81472;81472;1517;43409
81475;81473;81473;7561;74252
81476;81474;81474;8740;20978
81477;81475;81475;6409;29499
81478;81476;81476;3723;8531
81479;81477;81477;2348;20805
81480;81478;81478;6966;46231
81481;81479;81479;4771;75567
81482;81480;81480;5838;43551
81483;81481;81481;6829;83361
81484;81482;81482;4499;35321
81485;81483;81483;5056;85807
81486;81484;81484;7277;74567
81487;81485;81485;8101;33634
81488;81486;81486;9591;75605
81489;81487;81487;3978;98597
81490;81488;81488;9442;64197
81491;81489;81489;2963;40370
81492;81490;81490;8984;90503
81493;81491;81491;4234;3781
81494;81492;81492;4003;9966
81495;81493;81493;5298;10822
81496;81494;81494;2492;84642
81497;81495;81495;3346;86222
81498;81496;81496;5865;7773
81499;81497;81497;1334;50004
81500;81498;81498;4087;73431
81501;81499;81499;9518;15834
81502;81500;81500;5887;3212
81503;81501;81501;5961;14922
81504;81502;81502;2516;43166
81505;81503;81503;3351;45950
81506;81504;81504;8991;68968
81507;81505;81505;2152;73276
81508;81506;81506;5421;30425
81509;81507;81507;4420;88587
81510;81508;81508;2658;76609
81511;81509;81509;2961;49822
81512;81510;81510;5160;87416
81513;81511;81511;8367;71035
81514;81512;81512;5611;7857
81515;81513;81513;7040;12808
81516;81514;81514;2677;85072
81517;81515;81515;1775;74017
81518;81516;81516;8620;55437
81519;81517;81517;6440;24325
81520;81518;81518;3551;1742
81521;81519;81519;9951;32077
81522;81520;81520;8857;51598
81523;81521;81521;2345;22753
81524;81522;81522;1272;22771
81525;81523;81523;4486;13163
81526;81524;81524;2971;39043
81527;81525;81525;5099;90640
81528;81526;81526;7409;38438
81529;81527;81527;6955;97085
81530;81528;81528;6876;41856
81531;81529;81529;7291;93184
81532;81530;81530;8130;3391
81533;81531;81531;8279;66323
81534;81532;81532;2661;71879
81535;81533;81533;3996;8320
81536;81534;81534;5363;9801
81537;81535;81535;5203;36892
81538;81536;81536;4405;60676
81539;81537;81537;1395;50150
81540;81538;81538;2159;36755
81541;81539;81539;5940;71776
81542;81540;81540;4778;58969
81543;81541;81541;6867;41431
81544;81542;81542;7764;61135
81545;81543;81543;7727;5108
81546;81544;81544;2050;15615
81547;81545;81545;1413;68693
81548;81546;81546;1588;26887
81549;81547;81547;2854;98863
81550;81548;81548;9835;32618
81551;81549;81549;7097;8740
81552;81550;81550;7204;95701
81553;81551;81551;7607;59790
81554;81552;81552;4227;20360
81555;81553;81553;2406;94056
81556;81554;81554;4485;34572
81557;81555;81555;9705;72044
81558;81556;81556;1028;52410
81559;81557;81557;2684;78064
81560;81558;81558;4633;45578
81561;81559;81559;4817;67573
81562;81560;81560;8366;36605
81563;81561;81561;9058;82179
81564;81562;81562;4192;61811
81565;81563;81563;3053;43004
81566;81564;81564;4824;29584
81567;81565;81565;6875;25745
81568;81566;81566;2722;19604
81569;81567;81567;3397;9720
81570;81568;81568;5854;91966
81571;81569;81569;6322;56607
81572;81570;81570;6428;51481
81573;81571;81571;2960;49825
81574;81572;81572;3129;23754
81575;81573;81573;1673;78302
81576;81574;81574;8787;37888
81577;81575;81575;5981;12997
81578;81576;81576;1701;92470
81579;81577;81577;6777;88169
81580;81578;81578;2911;91022
81581;81579;81579;2834;58754
81582;81580;81580;2506;67615
81583;81581;81581;7979;50002
81584;81582;81582;8916;84168
81585;81583;81583;9107;80736
81586;81584;81584;7958;34631
81587;81585;81585;1902;32890
81588;81586;81586;7471;47362
81589;81587;81587;7368;14693
81590;81588;81588;2070;84214
81591;81589;81589;8021;98484
81592;81590;81590;2958;44745
81593;81591;81591;2784;80550
81594;81592;81592;4165;72763
81595;81593;81593;9994;26104
81596;81594;81594;6392;81919
81597;81595;81595;3413;82626
81598;81596;81596;2630;29183
81599;81597;81597;4200;28446
81600;81598;81598;2833;74952
81601;81599;81599;3889;58598
81602;81600;81600;6399;30185
81603;81601;81601;2995;40485
81604;81602;81602;3625;65319
81605;81603;81603;4382;45673
81606;81604;81604;4660;29119
81607;81605;81605;5457;53716
81608;81606;81606;1249;9041
81609;81607;81607;5335;4731
81610;81608;81608;4125;7214
81611;81609;81609;7721;8118
81612;81610;81610;2270;93130
81613;81611;81611;6191;46114
81614;81612;81612;3263;87843
81615;81613;81613;3714;53827
81616;81614;81614;6753;22647
81617;81615;81615;9801;37071
81618;81616;81616;6164;19341
81619;81617;81617;4614;93671
81620;81618;81618;3037;33041
81621;81619;81619;7790;77465
81622;81620;81620;9094;28923
81623;81621;81621;7412;36328
81624;81622;81622;8354;46804
81625;81623;81623;2153;59147
81626;81624;81624;5667;68477
81627;81625;81625;2074;43723
81628;81626;81626;5381;14013
81629;81627;81627;1103;42339
81630;81628;81628;2154;67336
81631;81629;81629;7896;55879
81632;81630;81630;7533;54198
81633;81631;81631;4971;40144
81634;81632;81632;4830;15039
81635;81633;81633;8168;62842
81636;81634;81634;7627;82503
81637;81635;81635;5046;68301
81638;81636;81636;2374;59208
81639;81637;81637;9284;35554
81640;81638;81638;9760;10890
81641;81639;81639;9075;82328
81642;81640;81640;4541;59795
81643;81641;81641;7643;97711
81644;81642;81642;2420;53613
81645;81643;81643;1892;37467
81646;81644;81644;5526;96679
81647;81645;81645;5381;61492
81648;81646;81646;3381;49987
81649;81647;81647;3877;44936
81650;81648;81648;8962;7861
81651;81649;81649;5373;68304
81652;81650;81650;7262;78887
81653;81651;81651;5771;70653
81654;81652;81652;1709;37450
81655;81653;81653;1526;27216
81656;81654;81654;5963;48728
81657;81655;81655;9046;45228
81658;81656;81656;2523;62430
81659;81657;81657;7888;96374
81660;81658;81658;5390;96818
81661;81659;81659;7261;51034
81662;81660;81660;2908;20877
81663;81661;81661;2291;44335
81664;81662;81662;8146;7422
81665;81663;81663;6875;83596
81666;81664;81664;4564;22995
81667;81665;81665;6431;78700
81668;81666;81666;2224;64690
81669;81667;81667;6613;54508
81670;81668;81668;3910;60258
81671;81669;81669;6567;20719
81672;81670;81670;4547;57935
81673;81671;81671;6419;34374
81674;81672;81672;2547;65094
81675;81673;81673;1604;2410
81676;81674;81674;7254;2494
81677;81675;81675;3590;21957
81678;81676;81676;3899;48064
81679;81677;81677;6131;59124
81680;81678;81678;7212;53344
81681;81679;81679;6495;4339
81682;81680;81680;4690;64612
81683;81681;81681;1805;74300
81684;81682;81682;8711;19960
81685;81683;81683;4948;99419
81686;81684;81684;7828;3403
81687;81685;81685;5573;69316
81688;81686;81686;8985;2759
81689;81687;81687;5893;99058
81690;81688;81688;4460;46347
81691;81689;81689;9404;76068
81692;81690;81690;3674;84151
81693;81691;81691;4138;18728
81694;81692;81692;6561;49833
81695;81693;81693;6471;89956
81696;81694;81694;2048;12852
81697;81695;81695;9870;65216
81698;81696;81696;6561;93278
81699;81697;81697;6878;5282
81700;81698;81698;9821;41732
81701;81699;81699;2607;86068
81702;81700;81700;7484;48645
81703;81701;81701;6947;31590
81704;81702;81702;2368;55986
81705;81703;81703;5611;81434
81706;81704;81704;2640;4131
81707;81705;81705;7383;37030
81708;81706;81706;8280;24216
81709;81707;81707;9717;70310
81710;81708;81708;6750;53165
81711;81709;81709;9331;94421
81712;81710;81710;6497;55364
81713;81711;81711;5996;82630
81714;81712;81712;4002;56355
81715;81713;81713;8628;50450
81716;81714;81714;8768;72080
81717;81715;81715;9391;48898
81718;81716;81716;2208;46347
81719;81717;81717;3904;44877
81720;81718;81718;7841;24178
81721;81719;81719;8679;3427
81722;81720;81720;5234;85098
81723;81721;81721;3845;8478
81724;81722;81722;7524;19776
81725;81723;81723;5299;96186
81726;81724;81724;2337;66887
81727;81725;81725;2583;48033
81728;81726;81726;3092;54908
81729;81727;81727;9254;8983
81730;81728;81728;6578;76335
81731;81729;81729;5241;61403
81732;81730;81730;5315;82282
81733;81731;81731;4740;9002
81734;81732;81732;8669;15593
81735;81733;81733;5683;11176
81736;81734;81734;3171;57748
81737;81735;81735;7879;96359
81738;81736;81736;6921;67988
81739;81737;81737;5608;54258
81740;81738;81738;7569;68642
81741;81739;81739;8988;73371
81742;81740;81740;9052;69664
81743;81741;81741;2113;55700
81744;81742;81742;9568;62089
81745;81743;81743;5247;97633
81746;81744;81744;4206;1832
81747;81745;81745;5048;66138
81748;81746;81746;2251;69993
81749;81747;81747;8109;98880
81750;81748;81748;3315;55204
81751;81749;81749;4285;59784
81752;81750;81750;2074;6586
81753;81751;81751;7547;48979
81754;81752;81752;5370;41205
81755;81753;81753;9835;99039
81756;81754;81754;4619;24626
81757;81755;81755;9415;25467
81758;81756;81756;2023;90180
81759;81757;81757;1790;87778
81760;81758;81758;2741;17472
81761;81759;81759;1729;85008
81762;81760;81760;3108;47849
81763;81761;81761;6385;54173
81764;81762;81762;1117;12150
81765;81763;81763;4646;49585
81766;81764;81764;3893;12224
81767;81765;81765;3343;55151
81768;81766;81766;2279;9777
81769;81767;81767;8569;88785
81770;81768;81768;5747;38542
81771;81769;81769;1119;71259
81772;81770;81770;5407;98997
81773;81771;81771;4997;26612
81774;81772;81772;2582;57498
81775;81773;81773;3912;55533
81776;81774;81774;7563;83273
81777;81775;81775;2282;46826
81778;81776;81776;1136;78056
81779;81777;81777;3320;71455
81780;81778;81778;4102;36374
81781;81779;81779;4209;74953
81782;81780;81780;2584;40525
81783;81781;81781;4119;23096
81784;81782;81782;4868;6526
81785;81783;81783;6787;56341
81786;81784;81784;2562;98949
81787;81785;81785;3496;20509
81788;81786;81786;3764;98470
81789;81787;81787;6668;30902
81790;81788;81788;1716;42836
81791;81789;81789;1078;2052
81792;81790;81790;3069;36001
81793;81791;81791;2106;1413
81794;81792;81792;1860;78879
81795;81793;81793;3611;39009
81796;81794;81794;7796;21778
81797;81795;81795;7793;47652
81798;81796;81796;6273;63478
81799;81797;81797;3175;9946
81800;81798;81798;3133;45169
81801;81799;81799;4652;77839
81802;81800;81800;9537;63646
81803;81801;81801;9529;94704
81804;81802;81802;1647;44150
81805;81803;81803;7225;82756
81806;81804;81804;2960;95817
81807;81805;81805;8821;96226
81808;81806;81806;5104;53319
81809;81807;81807;8291;68479
81810;81808;81808;5090;29438
81811;81809;81809;2146;29070
81812;81810;81810;5588;66396
81813;81811;81811;7149;81811
81814;81812;81812;4501;2396
81815;81813;81813;4819;15043
81816;81814;81814;9938;36207
81817;81815;81815;8325;90731
81818;81816;81816;9018;93638
81819;81817;81817;4838;24922
81820;81818;81818;5719;10752
81821;81819;81819;9003;19281
81822;81820;81820;2104;38379
81823;81821;81821;2217;36561
81824;81822;81822;1552;8796
81825;81823;81823;4375;27879
81826;81824;81824;2640;33747
81827;81825;81825;7379;98697
81828;81826;81826;6323;13183
81829;81827;81827;2700;11833
81830;81828;81828;3141;83403
81831;81829;81829;9875;98088
81832;81830;81830;9704;29588
81833;81831;81831;8283;53908
81834;81832;81832;7982;44332
81835;81833;81833;3736;98321
81836;81834;81834;8226;28364
81837;81835;81835;1450;11447
81838;81836;81836;9281;72712
81839;81837;81837;9863;15491
81840;81838;81838;8657;94297
81841;81839;81839;8812;16791
81842;81840;81840;2006;57432
81843;81841;81841;9381;4557
81844;81842;81842;4357;21346
81845;81843;81843;8554;83532
81846;81844;81844;6659;7090
81847;81845;81845;8691;24616
81848;81846;81846;9076;16945
81849;81847;81847;2545;62048
81850;81848;81848;4450;10441
81851;81849;81849;6982;15492
81852;81850;81850;2220;18064
81853;81851;81851;7377;14843
81854;81852;81852;8550;92637
81855;81853;81853;6178;3848
81856;81854;81854;2799;46608
81857;81855;81855;7002;25561
81858;81856;81856;6740;97941
81859;81857;81857;1701;29870
81860;81858;81858;7964;75774
81861;81859;81859;8302;41645
81862;81860;81860;7724;12930
81863;81861;81861;6122;70640
81864;81862;81862;8537;43877
81865;81863;81863;4103;14401
81866;81864;81864;1182;61860
81867;81865;81865;5946;33850
81868;81866;81866;6242;57697
81869;81867;81867;3737;45986
81870;81868;81868;9228;69708
81871;81869;81869;7151;96652
81872;81870;81870;5578;95815
81873;81871;81871;7498;32221
81874;81872;81872;2328;36241
81875;81873;81873;7299;1275
81876;81874;81874;5657;9951
81877;81875;81875;5037;56083
81878;81876;81876;5136;39284
81879;81877;81877;8092;80447
81880;81878;81878;3270;73445
81881;81879;81879;2303;61130
81882;81880;81880;2878;57002
81883;81881;81881;8497;42833
81884;81882;81882;1823;52714
81885;81883;81883;6158;10218
81886;81884;81884;3354;11472
81887;81885;81885;1937;41718
81888;81886;81886;9754;90780
81889;81887;81887;4893;51765
81890;81888;81888;1935;28778
81891;81889;81889;3724;29115
81892;81890;81890;9042;15883
81893;81891;81891;2106;60847
81894;81892;81892;7483;62764
81895;81893;81893;2259;59504
81896;81894;81894;6753;65799
81897;81895;81895;9085;32740
81898;81896;81896;7513;20031
81899;81897;81897;6075;52861
81900;81898;81898;5650;4150
81901;81899;81899;5527;32944
81902;81900;81900;3225;41821
81903;81901;81901;7794;84885
81904;81902;81902;2534;60885
81905;81903;81903;7674;48204
81906;81904;81904;1945;47364
81907;81905;81905;5678;23768
81908;81906;81906;5033;28561
81909;81907;81907;1635;95701
81910;81908;81908;1423;92418
