pod_id;pod_po_id;pod_it_id;pod_qtity;pod_remainingqtity
72563;72563;72563;8460;3147
72564;72564;72564;7628;6159
72565;72565;72565;7317;4861
72566;72566;72566;2515;19
72567;72567;72567;9220;9208
72568;72568;72568;5645;4723
72569;72569;72569;6472;652
72570;72570;72570;8295;4751
72571;72571;72571;525;6748
72572;72572;72572;9212;994
72573;72573;72573;5292;7050
72574;72574;72574;9646;8958
72575;72575;72575;198;2937
72576;72576;72576;7613;3609
72577;72577;72577;1107;6884
72578;72578;72578;3784;1653
72579;72579;72579;8527;5828
72580;72580;72580;2579;3384
72581;72581;72581;8266;5665
72582;72582;72582;130;7328
72583;72583;72583;4321;8879
72584;72584;72584;5103;9069
72585;72585;72585;1115;1580
72586;72586;72586;1558;1199
72587;72587;72587;5945;4908
72588;72588;72588;5115;9908
72589;72589;72589;6389;4257
72590;72590;72590;852;3236
72591;72591;72591;1057;1997
72592;72592;72592;8138;4910
72593;72593;72593;3658;8317
72594;72594;72594;6835;348
72595;72595;72595;2529;1294
72596;72596;72596;3557;7080
72597;72597;72597;6792;9640
72598;72598;72598;7362;6961
72599;72599;72599;3298;8227
72600;72600;72600;2378;7109
72601;72601;72601;9716;4021
72602;72602;72602;8821;3095
72603;72603;72603;5778;9071
72604;72604;72604;1008;1228
72605;72605;72605;2142;9248
72606;72606;72606;6129;6850
72607;72607;72607;8897;1733
72608;72608;72608;285;2218
72609;72609;72609;9004;6593
72610;72610;72610;9525;5764
72611;72611;72611;6755;5055
72612;72612;72612;2199;5281
72613;72613;72613;5333;5824
72614;72614;72614;9357;8930
72615;72615;72615;3540;8874
72616;72616;72616;486;2835
72617;72617;72617;3357;2962
72618;72618;72618;3950;3290
72619;72619;72619;5045;5480
72620;72620;72620;3216;9669
72621;72621;72621;5639;2829
72622;72622;72622;6911;7431
72623;72623;72623;8930;2984
72624;72624;72624;4306;308
72625;72625;72625;6309;2618
72626;72626;72626;9829;858
72627;72627;72627;7236;5738
72628;72628;72628;7864;32
72629;72629;72629;1844;5805
72630;72630;72630;1511;7748
72631;72631;72631;7877;7528
72632;72632;72632;1803;1713
72633;72633;72633;8117;8871
72634;72634;72634;5286;141
72635;72635;72635;2660;1572
72636;72636;72636;9903;2536
72637;72637;72637;3891;2862
72638;72638;72638;5333;8116
72639;72639;72639;5570;7029
72640;72640;72640;6235;4970
72641;72641;72641;4665;8988
72642;72642;72642;5513;5506
72643;72643;72643;7345;3939
72644;72644;72644;3774;7872
72645;72645;72645;2942;2994
72646;72646;72646;6031;7860
72647;72647;72647;5294;7605
72648;72648;72648;7965;7834
72649;72649;72649;3307;4989
72650;72650;72650;5290;1143
72651;72651;72651;7051;6738
72652;72652;72652;7428;3553
72653;72653;72653;463;6953
72654;72654;72654;2808;3238
72655;72655;72655;3618;70
72656;72656;72656;5752;9856
72657;72657;72657;7525;8403
72658;72658;72658;1669;2840
72659;72659;72659;906;3070
72660;72660;72660;3870;6609
72661;72661;72661;7665;2103
72662;72662;72662;6820;2106
72663;72663;72663;8927;1766
72664;72664;72664;524;2874
72665;72665;72665;6524;7006
72666;72666;72666;7328;2961
72667;72667;72667;892;2509
72668;72668;72668;6878;4735
72669;72669;72669;4054;5379
72670;72670;72670;2214;4943
72671;72671;72671;7846;8062
72672;72672;72672;2999;953
72673;72673;72673;8958;3074
72674;72674;72674;3153;5331
72675;72675;72675;7977;9680
72676;72676;72676;7607;5841
72677;72677;72677;9216;3700
72678;72678;72678;8755;3431
72679;72679;72679;388;5737
72680;72680;72680;6478;763
72681;72681;72681;5052;670
72682;72682;72682;67;9750
72683;72683;72683;6134;4989
72684;72684;72684;8399;7301
72685;72685;72685;3273;3967
72686;72686;72686;4677;5479
72687;72687;72687;2512;2910
72688;72688;72688;2538;4734
72689;72689;72689;5216;2466
72690;72690;72690;7317;6245
72691;72691;72691;2682;6742
72692;72692;72692;201;8104
72693;72693;72693;4869;2919
72694;72694;72694;4512;5653
72695;72695;72695;214;5124
72696;72696;72696;7895;4046
72697;72697;72697;26;3192
72698;72698;72698;9685;1757
72699;72699;72699;4968;1254
72700;72700;72700;7568;8698
72701;72701;72701;9898;9815
72702;72702;72702;6029;1950
72703;72703;72703;6452;7083
72704;72704;72704;6308;3719
72705;72705;72705;7844;733
72706;72706;72706;8473;4587
72707;72707;72707;5816;2725
72708;72708;72708;2077;5271
72709;72709;72709;3584;5938
72710;72710;72710;2475;9096
72711;72711;72711;6518;6776
72712;72712;72712;2626;7409
72713;72713;72713;542;9574
72714;72714;72714;911;5508
72715;72715;72715;2429;9946
72716;72716;72716;7281;1031
72717;72717;72717;8726;8076
72718;72718;72718;3810;2512
72719;72719;72719;7846;2102
72720;72720;72720;5744;632
72721;72721;72721;6223;4263
72722;72722;72722;3062;8870
72723;72723;72723;5960;5198
72724;72724;72724;1293;7897
72725;72725;72725;5536;6250
72726;72726;72726;733;8137
72727;72727;72727;5097;2348
72728;72728;72728;8946;368
72729;72729;72729;4166;7814
72730;72730;72730;4335;9060
72731;72731;72731;7931;7874
72732;72732;72732;1352;5994
72733;72733;72733;1607;5307
72734;72734;72734;3937;487
72735;72735;72735;5220;8446
72736;72736;72736;4720;9565
72737;72737;72737;5203;1022
72738;72738;72738;5764;895
72739;72739;72739;8767;5230
72740;72740;72740;4782;6096
72741;72741;72741;8873;4956
72742;72742;72742;107;7099
72743;72743;72743;3829;5905
72744;72744;72744;1211;6379
72745;72745;72745;2592;8508
72746;72746;72746;8048;2590
72747;72747;72747;7383;9656
72748;72748;72748;7553;1348
72749;72749;72749;8900;1930
72750;72750;72750;397;9686
72751;72751;72751;6815;5343
72752;72752;72752;3032;4810
72753;72753;72753;1479;7665
72754;72754;72754;8531;2995
72755;72755;72755;7405;6272
72756;72756;72756;439;8019
72757;72757;72757;3264;2626
72758;72758;72758;9119;9656
72759;72759;72759;7766;7009
72760;72760;72760;5462;9773
72761;72761;72761;1716;6481
72762;72762;72762;3822;9209
72763;72763;72763;1707;7922
72764;72764;72764;9036;881
72765;72765;72765;5786;2277
72766;72766;72766;1263;7544
72767;72767;72767;3750;9135
72768;72768;72768;4910;5835
72769;72769;72769;6799;2189
72770;72770;72770;5501;732
72771;72771;72771;2829;3434
72772;72772;72772;1382;1132
72773;72773;72773;1914;7141
72774;72774;72774;7070;6339
72775;72775;72775;4369;9289
72776;72776;72776;5959;3367
72777;72777;72777;9453;4661
72778;72778;72778;7677;2054
72779;72779;72779;732;8802
72780;72780;72780;4317;2599
72781;72781;72781;4237;6751
72782;72782;72782;7997;7395
72783;72783;72783;4492;4193
72784;72784;72784;3568;476
72785;72785;72785;7960;5144
72786;72786;72786;8613;6559
72787;72787;72787;4605;4483
72788;72788;72788;2290;9379
72789;72789;72789;7460;5342
72790;72790;72790;8642;2163
72791;72791;72791;5620;4692
72792;72792;72792;7769;5462
72793;72793;72793;7435;109
72794;72794;72794;3972;6895
72795;72795;72795;1186;6891
72796;72796;72796;3147;2436
72797;72797;72797;6465;4256
72798;72798;72798;1006;6629
72799;72799;72799;1660;5111
72800;72800;72800;4325;6602
72801;72801;72801;8360;793
72802;72802;72802;5311;9120
72803;72803;72803;8081;5717
72804;72804;72804;3424;1969
72805;72805;72805;7887;5428
72806;72806;72806;9689;2802
72807;72807;72807;4522;4124
72808;72808;72808;3274;7170
72809;72809;72809;3440;114
72810;72810;72810;4730;2575
72811;72811;72811;7124;9954
72812;72812;72812;5504;7386
72813;72813;72813;3041;7935
72814;72814;72814;1576;7096
72815;72815;72815;2779;1634
72816;72816;72816;5741;5890
72817;72817;72817;7011;1933
72818;72818;72818;8445;3696
72819;72819;72819;8802;7920
72820;72820;72820;1249;1494
72821;72821;72821;6404;8703
72822;72822;72822;1669;4737
72823;72823;72823;1771;263
72824;72824;72824;5558;8089
72825;72825;72825;2997;4424
72826;72826;72826;411;73
72827;72827;72827;6387;9196
72828;72828;72828;9550;8522
72829;72829;72829;2574;1117
72830;72830;72830;7544;8484
72831;72831;72831;6629;427
72832;72832;72832;420;3099
72833;72833;72833;2137;7859
72834;72834;72834;9510;1199
72835;72835;72835;3713;7999
72836;72836;72836;6468;2126
72837;72837;72837;4946;6878
72838;72838;72838;3;8427
72839;72839;72839;414;8445
72840;72840;72840;9459;7466
72841;72841;72841;7430;313
72842;72842;72842;1088;8153
72843;72843;72843;272;4214
72844;72844;72844;3115;1810
72845;72845;72845;1022;2079
72846;72846;72846;1115;9998
72847;72847;72847;6570;1414
72848;72848;72848;2823;5764
72849;72849;72849;5420;1588
72850;72850;72850;4482;783
72851;72851;72851;1924;843
72852;72852;72852;9572;6420
72853;72853;72853;9642;3546
72854;72854;72854;2083;5890
72855;72855;72855;8530;487
72856;72856;72856;7504;5588
72857;72857;72857;8694;4267
72858;72858;72858;587;6270
72859;72859;72859;2133;9350
72860;72860;72860;1376;9738
72861;72861;72861;1816;4337
72862;72862;72862;7945;4639
72863;72863;72863;2319;3603
72864;72864;72864;8304;4582
72865;72865;72865;7780;3854
72866;72866;72866;9203;2399
72867;72867;72867;7354;3696
72868;72868;72868;4714;8920
72869;72869;72869;8982;9003
72870;72870;72870;3399;1590
72871;72871;72871;9852;9343
72872;72872;72872;7733;1757
72873;72873;72873;9861;6429
72874;72874;72874;8892;8491
72875;72875;72875;6734;8498
72876;72876;72876;5500;4870
72877;72877;72877;6705;3422
72878;72878;72878;2414;6105
72879;72879;72879;4204;2460
72880;72880;72880;5890;8750
72881;72881;72881;5263;2699
72882;72882;72882;177;9725
72883;72883;72883;6706;8845
72884;72884;72884;4209;3910
72885;72885;72885;1861;8629
72886;72886;72886;9238;8291
72887;72887;72887;9933;1986
72888;72888;72888;469;5386
72889;72889;72889;3843;950
72890;72890;72890;7946;7036
72891;72891;72891;2495;9324
72892;72892;72892;3764;5612
72893;72893;72893;4763;7954
72894;72894;72894;1195;6433
72895;72895;72895;7356;9703
72896;72896;72896;4012;747
72897;72897;72897;3886;6144
72898;72898;72898;7587;7345
72899;72899;72899;6646;2290
72900;72900;72900;1504;8671
72901;72901;72901;4967;9318
72902;72902;72902;6551;4461
72903;72903;72903;4589;5061
72904;72904;72904;8678;6412
72905;72905;72905;9554;5889
72906;72906;72906;6363;1369
72907;72907;72907;3825;1109
72908;72908;72908;1695;1509
72909;72909;72909;5417;5734
72910;72910;72910;9651;916
72911;72911;72911;4525;9817
72912;72912;72912;8029;6437
72913;72913;72913;3027;6487
72914;72914;72914;1274;3349
72915;72915;72915;8347;9097
72916;72916;72916;2010;1403
72917;72917;72917;5304;3688
72918;72918;72918;9909;1254
72919;72919;72919;444;3164
72920;72920;72920;1219;4705
72921;72921;72921;79;7872
72922;72922;72922;9069;967
72923;72923;72923;1788;1982
72924;72924;72924;8302;7552
72925;72925;72925;5531;4013
72926;72926;72926;2682;9528
72927;72927;72927;6980;6016
72928;72928;72928;7530;6242
72929;72929;72929;8136;207
72930;72930;72930;9585;8932
72931;72931;72931;4222;4461
72932;72932;72932;339;4061
72933;72933;72933;8159;7669
72934;72934;72934;8112;3127
72935;72935;72935;5177;2463
72936;72936;72936;9383;5519
72937;72937;72937;1849;7692
72938;72938;72938;8428;6865
72939;72939;72939;1829;618
72940;72940;72940;6703;2824
72941;72941;72941;9316;3975
72942;72942;72942;5789;9931
72943;72943;72943;7379;4868
72944;72944;72944;8981;523
72945;72945;72945;7249;9832
72946;72946;72946;1024;2238
72947;72947;72947;4805;3012
72948;72948;72948;5079;9354
72949;72949;72949;1460;9554
72950;72950;72950;9701;4841
72951;72951;72951;8734;4462
72952;72952;72952;4400;9082
72953;72953;72953;3602;2729
72954;72954;72954;5464;5902
72955;72955;72955;2040;6856
72956;72956;72956;2376;7101
72957;72957;72957;6419;7360
72958;72958;72958;2785;7
72959;72959;72959;4982;6979
72960;72960;72960;191;4842
72961;72961;72961;4840;9602
72962;72962;72962;3260;7197
72963;72963;72963;6508;5432
72964;72964;72964;7746;4110
72965;72965;72965;5231;9015
72966;72966;72966;9669;9943
72967;72967;72967;2361;6756
72968;72968;72968;639;654
72969;72969;72969;6007;2531
72970;72970;72970;1065;4491
72971;72971;72971;8610;1270
72972;72972;72972;3253;3984
72973;72973;72973;9298;9446
72974;72974;72974;3014;3004
72975;72975;72975;6232;1515
72976;72976;72976;3497;224
72977;72977;72977;989;7751
72978;72978;72978;7354;819
72979;72979;72979;1909;167
72980;72980;72980;1244;5556
72981;72981;72981;1074;7468
72982;72982;72982;8049;4559
72983;72983;72983;5043;1039
72984;72984;72984;9323;4209
72985;72985;72985;6832;9359
72986;72986;72986;2999;8241
72987;72987;72987;2393;6089
72988;72988;72988;3464;9957
72989;72989;72989;2409;7271
72990;72990;72990;3882;1440
72991;72991;72991;8857;3908
72992;72992;72992;4139;1151
72993;72993;72993;2084;5994
72994;72994;72994;1041;2123
72995;72995;72995;8591;4699
72996;72996;72996;8141;132
72997;72997;72997;9882;2947
72998;72998;72998;4762;6379
72999;72999;72999;2518;7170
73000;73000;73000;1914;210
73001;73001;73001;6073;824
73002;73002;73002;7173;1936
73003;73003;73003;638;8512
73004;73004;73004;4810;2652
73005;73005;73005;9226;7704
73006;73006;73006;4249;1678
73007;73007;73007;1666;4548
73008;73008;73008;7216;6274
73009;73009;73009;8103;3403
73010;73010;73010;4814;6667
73011;73011;73011;9305;9213
73012;73012;73012;3565;2758
73013;73013;73013;7662;7619
73014;73014;73014;4154;1799
73015;73015;73015;1298;7399
73016;73016;73016;8284;3051
73017;73017;73017;1738;1975
73018;73018;73018;4261;8256
73019;73019;73019;2094;4687
73020;73020;73020;9541;6228
73021;73021;73021;3307;2676
73022;73022;73022;2978;2543
73023;73023;73023;5393;8527
73024;73024;73024;4831;5876
73025;73025;73025;4184;9166
73026;73026;73026;1942;5822
73027;73027;73027;9773;3411
73028;73028;73028;7042;2450
73029;73029;73029;3845;6710
73030;73030;73030;5909;1791
73031;73031;73031;3210;6729
73032;73032;73032;757;8482
73033;73033;73033;4493;7913
73034;73034;73034;4432;9951
73035;73035;73035;4290;457
73036;73036;73036;7842;9628
73037;73037;73037;9279;5539
73038;73038;73038;8104;9677
73039;73039;73039;9721;8913
73040;73040;73040;7993;3509
73041;73041;73041;8097;7014
73042;73042;73042;24;3807
73043;73043;73043;7521;6821
73044;73044;73044;7615;7697
73045;73045;73045;7097;7563
73046;73046;73046;5949;3111
73047;73047;73047;1082;3938
73048;73048;73048;8908;5207
73049;73049;73049;2471;1361
73050;73050;73050;5295;2871
73051;73051;73051;4972;2061
73052;73052;73052;8913;3243
73053;73053;73053;9249;2304
73054;73054;73054;8831;2278
73055;73055;73055;3316;7114
73056;73056;73056;3119;8330
73057;73057;73057;6343;1244
73058;73058;73058;5157;294
73059;73059;73059;3005;5604
73060;73060;73060;4907;2324
73061;73061;73061;9246;6117
73062;73062;73062;484;8608
73063;73063;73063;5856;9312
73064;73064;73064;9808;6278
73065;73065;73065;7548;6150
73066;73066;73066;8111;1962
73067;73067;73067;7218;7987
73068;73068;73068;5079;8784
73069;73069;73069;1084;7478
73070;73070;73070;5442;3827
73071;73071;73071;1203;5483
73072;73072;73072;5573;4
73073;73073;73073;9067;1708
73074;73074;73074;7310;411
73075;73075;73075;7945;2429
73076;73076;73076;9805;363
73077;73077;73077;5098;6606
73078;73078;73078;1503;626
73079;73079;73079;5957;5601
73080;73080;73080;1758;732
73081;73081;73081;9612;7625
73082;73082;73082;9343;1999
73083;73083;73083;2523;8118
73084;73084;73084;7491;5181
73085;73085;73085;7687;6955
73086;73086;73086;6173;8913
73087;73087;73087;6020;8897
73088;73088;73088;7717;1324
73089;73089;73089;1081;985
73090;73090;73090;1224;2618
73091;73091;73091;1251;2863
73092;73092;73092;1285;5786
73093;73093;73093;3785;6231
73094;73094;73094;4331;1656
73095;73095;73095;8914;6781
73096;73096;73096;4414;9054
73097;73097;73097;8258;6255
73098;73098;73098;1737;7177
73099;73099;73099;5975;9516
73100;73100;73100;8706;3198
73101;73101;73101;2218;1779
73102;73102;73102;7561;2125
73103;73103;73103;1970;2611
73104;73104;73104;7765;6624
73105;73105;73105;7433;3970
73106;73106;73106;635;5848
73107;73107;73107;3808;4401
73108;73108;73108;3481;3349
73109;73109;73109;2668;4152
73110;73110;73110;828;6303
73111;73111;73111;113;6642
73112;73112;73112;7402;1129
73113;73113;73113;1188;317
73114;73114;73114;5724;6001
73115;73115;73115;7124;8798
73116;73116;73116;8025;3906
73117;73117;73117;858;180
73118;73118;73118;2149;2890
73119;73119;73119;2222;3708
73120;73120;73120;2415;5011
73121;73121;73121;8039;8041
73122;73122;73122;1745;5426
73123;73123;73123;5750;7662
73124;73124;73124;35;6760
73125;73125;73125;5392;2664
73126;73126;73126;7907;7103
73127;73127;73127;2486;1567
73128;73128;73128;1230;2141
73129;73129;73129;865;9543
73130;73130;73130;7335;2143
73131;73131;73131;4645;463
73132;73132;73132;3032;3143
73133;73133;73133;7211;2548
73134;73134;73134;5025;2479
73135;73135;73135;888;2499
73136;73136;73136;2837;1468
73137;73137;73137;6471;8576
73138;73138;73138;8769;1522
73139;73139;73139;4020;1674
73140;73140;73140;9607;4798
73141;73141;73141;4203;4483
73142;73142;73142;5267;7795
73143;73143;73143;7085;1192
73144;73144;73144;5581;7968
73145;73145;73145;5024;9629
73146;73146;73146;6390;4136
73147;73147;73147;2178;2178
73148;73148;73148;2315;7325
73149;73149;73149;1042;7326
73150;73150;73150;31;5653
73151;73151;73151;6188;8153
73152;73152;73152;8034;785
73153;73153;73153;2811;2210
73154;73154;73154;6902;3388
73155;73155;73155;8252;8305
73156;73156;73156;9963;1558
73157;73157;73157;1355;8464
73158;73158;73158;8427;4660
73159;73159;73159;4063;2814
73160;73160;73160;4309;5364
73161;73161;73161;3854;9860
73162;73162;73162;482;4244
73163;73163;73163;3379;441
73164;73164;73164;804;3778
73165;73165;73165;9809;4550
73166;73166;73166;8694;5634
73167;73167;73167;2655;9187
73168;73168;73168;4110;3466
73169;73169;73169;2;2287
73170;73170;73170;371;262
73171;73171;73171;9451;723
73172;73172;73172;5305;6629
73173;73173;73173;6274;7232
73174;73174;73174;4911;2793
73175;73175;73175;5264;3498
73176;73176;73176;3913;5569
73177;73177;73177;267;1855
73178;73178;73178;7225;8553
73179;73179;73179;5944;2571
73180;73180;73180;6205;4438
73181;73181;73181;3298;4046
73182;73182;73182;7747;4806
73183;73183;73183;7039;7697
73184;73184;73184;4396;7630
73185;73185;73185;279;9701
73186;73186;73186;6381;4945
73187;73187;73187;4899;7211
73188;73188;73188;877;3285
73189;73189;73189;3282;561
73190;73190;73190;8785;5261
73191;73191;73191;6142;2168
73192;73192;73192;3112;1295
73193;73193;73193;2920;3032
73194;73194;73194;5563;8374
73195;73195;73195;5055;8203
73196;73196;73196;1711;8050
73197;73197;73197;413;1597
73198;73198;73198;8217;8767
73199;73199;73199;8745;9148
73200;73200;73200;7505;7434
73201;73201;73201;5934;3946
73202;73202;73202;2296;1180
73203;73203;73203;1322;7661
73204;73204;73204;4012;1354
73205;73205;73205;2809;7023
73206;73206;73206;3879;8666
73207;73207;73207;5486;7631
73208;73208;73208;3399;2071
73209;73209;73209;6019;3
73210;73210;73210;6464;2098
73211;73211;73211;8408;2340
73212;73212;73212;6501;8404
73213;73213;73213;3517;4323
73214;73214;73214;7291;1987
73215;73215;73215;8531;5541
73216;73216;73216;2907;8010
73217;73217;73217;2483;9608
73218;73218;73218;9294;5923
73219;73219;73219;7460;9123
73220;73220;73220;6581;3979
73221;73221;73221;7938;9785
73222;73222;73222;858;6237
73223;73223;73223;7621;2595
73224;73224;73224;4462;1684
73225;73225;73225;3565;409
73226;73226;73226;2916;2824
73227;73227;73227;6289;8630
73228;73228;73228;3216;2541
73229;73229;73229;8974;6218
73230;73230;73230;3785;862
73231;73231;73231;4614;9649
73232;73232;73232;6989;4489
73233;73233;73233;6160;2436
73234;73234;73234;1620;2886
73235;73235;73235;5014;6952
73236;73236;73236;1967;3698
73237;73237;73237;4919;4940
73238;73238;73238;9785;1343
73239;73239;73239;994;9108
73240;73240;73240;5545;3228
73241;73241;73241;8054;2473
73242;73242;73242;8818;6656
73243;73243;73243;4431;6814
73244;73244;73244;4329;6602
73245;73245;73245;6607;1399
73246;73246;73246;2581;115
73247;73247;73247;4656;1542
73248;73248;73248;5122;320
73249;73249;73249;7054;9099
73250;73250;73250;9849;5108
73251;73251;73251;2622;9193
73252;73252;73252;3418;3590
73253;73253;73253;4050;5447
73254;73254;73254;3;8160
73255;73255;73255;6376;1377
73256;73256;73256;7322;7599
73257;73257;73257;2060;5478
73258;73258;73258;6025;8073
73259;73259;73259;2484;7765
73260;73260;73260;2030;4449
73261;73261;73261;6741;5142
73262;73262;73262;2493;5480
73263;73263;73263;3784;8651
73264;73264;73264;5899;9222
73265;73265;73265;7752;1691
73266;73266;73266;6913;7080
73267;73267;73267;8502;4738
73268;73268;73268;7168;1901
73269;73269;73269;3280;1490
73270;73270;73270;4021;9543
73271;73271;73271;9842;7595
73272;73272;73272;1546;6693
73273;73273;73273;1842;4971
73274;73274;73274;3090;5263
73275;73275;73275;9654;1108
73276;73276;73276;6024;8272
73277;73277;73277;3711;6550
73278;73278;73278;2568;6227
73279;73279;73279;9818;5612
73280;73280;73280;53;3185
73281;73281;73281;6902;5433
73282;73282;73282;9525;1996
73283;73283;73283;2504;6496
73284;73284;73284;2837;9412
73285;73285;73285;5703;6260
73286;73286;73286;5090;969
73287;73287;73287;9030;8012
73288;73288;73288;6026;1002
73289;73289;73289;7351;3211
73290;73290;73290;3302;4843
73291;73291;73291;9681;7547
73292;73292;73292;1892;9663
73293;73293;73293;2031;1786
73294;73294;73294;93;6330
73295;73295;73295;4785;3320
73296;73296;73296;9161;5028
73297;73297;73297;6867;7108
73298;73298;73298;169;3062
73299;73299;73299;3537;1589
73300;73300;73300;6159;9145
73301;73301;73301;9311;9244
73302;73302;73302;3251;7493
73303;73303;73303;4343;4560
73304;73304;73304;4161;2388
73305;73305;73305;2626;4689
73306;73306;73306;8611;4835
73307;73307;73307;4656;7547
73308;73308;73308;3594;7206
73309;73309;73309;2254;3410
73310;73310;73310;2849;1947
73311;73311;73311;8010;5595
73312;73312;73312;7455;7608
73313;73313;73313;7859;5542
73314;73314;73314;483;9224
73315;73315;73315;7591;1158
73316;73316;73316;9188;1549
73317;73317;73317;6007;2096
73318;73318;73318;5666;3369
73319;73319;73319;6334;9350
73320;73320;73320;1850;6643
73321;73321;73321;7153;8696
73322;73322;73322;3474;7351
73323;73323;73323;916;723
73324;73324;73324;5859;8992
73325;73325;73325;8210;8263
73326;73326;73326;4269;2678
73327;73327;73327;4605;5987
73328;73328;73328;3034;6564
73329;73329;73329;4908;3732
73330;73330;73330;9460;8620
73331;73331;73331;411;80
73332;73332;73332;6139;8159
73333;73333;73333;9295;2703
73334;73334;73334;5787;965
73335;73335;73335;8752;4656
73336;73336;73336;2775;6514
73337;73337;73337;6477;878
73338;73338;73338;597;7725
73339;73339;73339;2881;6754
73340;73340;73340;9903;6147
73341;73341;73341;6380;9775
73342;73342;73342;8438;6961
73343;73343;73343;1651;4064
73344;73344;73344;9422;4117
73345;73345;73345;6904;6745
73346;73346;73346;9144;1337
73347;73347;73347;8408;4159
73348;73348;73348;552;5793
73349;73349;73349;4048;9046
73350;73350;73350;9395;7272
73351;73351;73351;1366;3555
73352;73352;73352;9396;5310
73353;73353;73353;8209;8681
73354;73354;73354;1868;7366
73355;73355;73355;6106;5103
73356;73356;73356;2054;2280
73357;73357;73357;6029;607
73358;73358;73358;1707;1664
73359;73359;73359;4879;2053
73360;73360;73360;9950;2601
73361;73361;73361;3056;2860
73362;73362;73362;9644;3623
73363;73363;73363;1179;5029
73364;73364;73364;3999;8714
73365;73365;73365;1972;7835
73366;73366;73366;7218;6620
73367;73367;73367;4319;1019
73368;73368;73368;9612;1870
73369;73369;73369;6532;3381
73370;73370;73370;4786;6115
73371;73371;73371;601;9300
73372;73372;73372;6009;719
73373;73373;73373;9328;8217
73374;73374;73374;1214;3708
73375;73375;73375;3482;2794
73376;73376;73376;681;1736
73377;73377;73377;6398;8426
73378;73378;73378;744;5817
73379;73379;73379;7719;3836
73380;73380;73380;2661;2146
73381;73381;73381;3219;3947
73382;73382;73382;7256;2875
73383;73383;73383;4619;6574
73384;73384;73384;7083;7352
73385;73385;73385;99;9536
73386;73386;73386;9036;7442
73387;73387;73387;2319;9326
73388;73388;73388;3633;152
73389;73389;73389;3782;5378
73390;73390;73390;9289;3750
73391;73391;73391;8273;8469
73392;73392;73392;6499;9378
73393;73393;73393;8694;7482
73394;73394;73394;8187;8354
73395;73395;73395;6847;6875
73396;73396;73396;335;6079
73397;73397;73397;6358;7773
73398;73398;73398;3875;4548
73399;73399;73399;9207;8973
73400;73400;73400;7494;5323
73401;73401;73401;2470;8167
73402;73402;73402;9343;6650
73403;73403;73403;8116;1915
73404;73404;73404;3161;4012
73405;73405;73405;6437;3645
73406;73406;73406;7794;3629
73407;73407;73407;647;1114
73408;73408;73408;7396;7714
73409;73409;73409;2445;6141
73410;73410;73410;302;6834
73411;73411;73411;1504;8351
73412;73412;73412;3938;7904
73413;73413;73413;8044;3276
73414;73414;73414;5457;4613
73415;73415;73415;2668;9268
73416;73416;73416;8598;9684
73417;73417;73417;6714;9388
73418;73418;73418;4134;7698
73419;73419;73419;52;540
73420;73420;73420;6751;7840
73421;73421;73421;6814;3850
73422;73422;73422;455;8763
73423;73423;73423;981;3052
73424;73424;73424;521;1132
73425;73425;73425;9944;4083
73426;73426;73426;3792;7681
73427;73427;73427;4672;1926
73428;73428;73428;911;3523
73429;73429;73429;3521;6571
73430;73430;73430;6577;3278
73431;73431;73431;10;7807
73432;73432;73432;9060;9922
73433;73433;73433;4133;749
73434;73434;73434;7768;3849
73435;73435;73435;3243;9689
73436;73436;73436;4825;8571
73437;73437;73437;2800;3268
73438;73438;73438;4452;1950
73439;73439;73439;6675;3403
73440;73440;73440;5957;3180
73441;73441;73441;772;5422
73442;73442;73442;6844;2604
73443;73443;73443;6818;4759
73444;73444;73444;6329;8483
73445;73445;73445;503;8155
73446;73446;73446;9832;272
73447;73447;73447;3608;7985
73448;73448;73448;7265;3384
73449;73449;73449;1469;5412
73450;73450;73450;4480;5795
73451;73451;73451;5711;6089
73452;73452;73452;9393;1635
73453;73453;73453;8092;3871
73454;73454;73454;4407;2075
73455;73455;73455;8174;9606
73456;73456;73456;9049;2350
73457;73457;73457;7715;3782
73458;73458;73458;8192;4163
73459;73459;73459;4753;3354
73460;73460;73460;5529;8541
73461;73461;73461;9543;8147
73462;73462;73462;4250;3449
73463;73463;73463;6964;6723
73464;73464;73464;5886;2471
73465;73465;73465;2962;5466
73466;73466;73466;7776;1094
73467;73467;73467;3061;8955
73468;73468;73468;8094;9115
73469;73469;73469;77;9129
73470;73470;73470;6248;9854
73471;73471;73471;4731;9198
73472;73472;73472;9433;4622
73473;73473;73473;1551;9070
73474;73474;73474;1304;1529
73475;73475;73475;6239;3961
73476;73476;73476;357;7587
73477;73477;73477;6991;7219
73478;73478;73478;8462;2083
73479;73479;73479;7791;9952
73480;73480;73480;6251;9177
73481;73481;73481;6568;3098
73482;73482;73482;4824;4940
73483;73483;73483;8531;9166
73484;73484;73484;3109;4344
73485;73485;73485;8869;7230
73486;73486;73486;4734;5420
73487;73487;73487;2176;649
73488;73488;73488;5156;9280
73489;73489;73489;3589;4359
73490;73490;73490;3490;9200
73491;73491;73491;9793;1514
73492;73492;73492;7733;4886
73493;73493;73493;6135;3544
73494;73494;73494;8415;6834
73495;73495;73495;421;3758
73496;73496;73496;7668;6522
73497;73497;73497;2355;1955
73498;73498;73498;2768;8647
73499;73499;73499;1334;7468
73500;73500;73500;9263;8499
73501;73501;73501;3983;2814
73502;73502;73502;536;7423
73503;73503;73503;4280;3496
